"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"AGP34472.1"	2772.42446355451	-3.36919446666634	0.669285965330505	-5.03401332344175	4.8031626680305e-07	0.0006576430285534
"ABZ84856.1"	1243.91385369822	3.32286233393367	0.90660650781827	3.66516488165309	0.000247179284888734	0.0342684679264065
"ALC48846.1"	369.790563206685	-3.29192943043664	0.846289706753681	-3.88983749201476	0.000100311373888328	0.0201607455758862
"AGW30394.1"	552.416913999341	-3.27940762240685	0.581046387919108	-5.64396869267416	1.66174304248244e-08	3.64038048316627e-05
"ACC41651.1"	340.984439470137	-3.25117542280978	0.654857563075518	-4.96470622945964	6.88051385337639e-07	0.000793323247294298
"ADX07316.1"	359.798036922688	-3.21188221479699	0.70605692855689	-4.54904142271043	5.38908353455449e-06	0.00310680665767066
"ACM01161.1"	1360.33402550885	-3.19202043763722	0.640743918550346	-4.98174129355612	6.30146446997766e-07	0.000793323247294298
"ABD68845.1"	598.651457121883	-3.12223600884604	0.708880891609447	-4.40445785152608	1.06048756222489e-05	0.00455531392660013
"AQS64248.1"	405.923808916596	-3.12146056408269	0.734978205559798	-4.24701105484512	2.1664127403104e-05	0.0076711364446715
"AEL05713.1"	898.931729661134	-3.10073148654382	0.831416394727103	-3.72945675140502	0.000191893037689275	0.0304623244685431
"ACF83226.1"	3918.33556283205	-3.08813417249123	0.681996735071501	-4.52807764859383	5.95227104563991e-06	0.00334349748197009
"SCF03497.1"	2328.88449505196	-3.0672113422007	0.700802616724813	-4.37671217116061	1.20482907017461e-05	0.00498003593213496
"ACO92620.2"	3063.89764104656	-3.05968957151663	0.850127182321227	-3.59909627070423	0.000319324968641392	0.0399740119315827
"AFZ67055.1"	375.577307634458	-3.03740700339923	0.666509467554761	-4.55718508327066	5.18437373614298e-06	0.00307292784435794
"ACR12128.1"	166.604534023954	-3.0173067296579	0.80843380979081	-3.73228666727664	0.000189749380439844	0.0303418954547129
"CCA67046.1"	2487.79134719769	-2.95783954935007	0.829972389687085	-3.56378065837254	0.00036555144917625	0.0425964659420431
"ADJ43338.1"	241.9158883982	2.94248512563735	0.490391543623524	6.0002770518741	1.96981141733411e-09	1.43842195731794e-05
