"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ADR24180.1"	2103.67053938096	5.1755460974121	1.27495340924963	4.05940017875488	4.91989342945493e-05	0.000703100237115979
"CCB70077.1"	1539.80850158687	-5.15453459967943	0.891074616935203	-5.78462734962437	7.26732505362957e-09	3.18896602196573e-07
"ARN21043.1"	3341.72906458827	-5.15423793667842	0.746080454997621	-6.90842107195377	4.90077525402584e-12	4.54311602687773e-10
"ADZ42419.1"	530.452986803116	-5.1521475203342	1.00959216607538	-5.10319680902668	3.33963369867884e-07	8.86221659035193e-06
"APU67062.1"	173.593545723709	-5.14894157471708	0.886406481126233	-5.80878150639765	6.29291497782262e-09	2.78760202087218e-07
"ABM33295.1"	213.339961893484	-5.14439253410006	0.659045457555295	-7.80582352116194	5.91142527844342e-15	9.40319670996034e-13
"ABF65586.1"	394.995749589025	-5.12689577125344	0.986259495850833	-5.19832335487988	2.01094095785143e-07	5.80394876866069e-06
"AEG95576.1"	237.499943346658	-5.11730560085758	0.758848868370174	-6.74351088095885	1.54604392324304e-11	1.29203121418245e-09
"ACY49514.1"	1967.57086215665	-5.11120654234581	0.496793646612802	-10.2883895097987	7.94948161583524e-25	6.01496452207901e-22
"AAT83531.1"	925.278780851697	-5.10385948055131	0.65337475282808	-7.81153458786043	5.64958411368145e-15	9.03804324837863e-13
"ABJ88212.1"	2078.68009619923	-5.09919713987704	0.634432977611321	-8.03740870954696	9.17582122284603e-16	1.80905838700562e-13
"ABX04778.1"	1445.0939715688	5.08889870205826	0.821646048348573	6.19354126060296	5.88272797329161e-10	3.47453274979477e-08
"BAK01222.1"	3159.33513618165	-5.08233741559674	0.66916943903525	-7.59499331428525	3.0780832710803e-14	4.44195975552392e-12
"AQS64248.1"	405.923808916596	-5.07576271620672	0.736244249340882	-6.89412884481035	5.41958871057862e-12	4.94224122284557e-10
"ABX05714.1"	1147.79589619389	5.06773316047692	0.62458200918489	8.11379944659399	4.90610873724571e-16	1.04054106218129e-13
"BAD25039.1"	4575.1243881508	-5.06575610605222	0.733951177102406	-6.90203417351479	5.12630986198309e-12	4.70544822610094e-10
"AEA23989.1"	7747.00366186574	-5.05928448152146	0.7509337971886	-6.73732424943819	1.61329895322302e-11	1.34023494048759e-09
"ADM71932.1"	281.389174968871	-5.05730727517897	0.648092274522108	-7.80337534328448	6.02729400466312e-15	9.53334027991801e-13
"ACU38506.1"	3499.29420218503	-5.04146054060329	0.771673863837467	-6.53314927051248	6.44008988987028e-11	4.68303263783918e-09
"ABR89854.1"	210.938764936369	-5.01039519979168	0.858191560845384	-5.83831795648987	5.27304551383922e-09	2.36956953780807e-07
"ALA68251.1"	233.74056071832	5.00938165250732	0.784246120674087	6.3875121858449	1.68606176831832e-10	1.13196607352133e-08
"ABO26609.1"	303.17998716188	-4.99104320063462	0.832176196876535	-5.99757986273562	2.00279876033546e-09	1.02692956216761e-07
"CBH46405.1"	922.829575407495	-4.98688082906481	0.719962242098784	-6.92658661449718	4.3111597246524e-12	4.03662968733674e-10
"ADP10255.1"	406.97617860847	-4.97714407725699	0.740100280470474	-6.72495904756726	1.75641834797022e-11	1.45481325650219e-09
"AAQ56599.1"	600.117802677647	-4.96963086562056	1.02066251910009	-4.86902455279954	1.1215047395607e-06	2.57568881778026e-05
"AIV36273.1"	1424.05923970444	-4.96919224603612	0.742926151781795	-6.68867589883365	2.25198851446278e-11	1.82215810551734e-09
"AHG44731.1"	3823.51093897916	4.96895430794538	0.499777945276424	9.94232409594842	2.72396445083346e-23	1.81571687536985e-20
"AAK25284.1"	2846.49437513622	-4.96236631551281	0.459860697302659	-10.7910207256673	3.79550311523213e-27	3.66410017979444e-24
"AJW40932.1"	1491.77489204783	-4.95100774194455	0.630543525671676	-7.85196824703033	4.09558199027602e-15	6.82499484522425e-13
"ACZ89199.1"	9681.71171975366	-4.94286066475971	0.730664441572864	-6.76488464953825	1.3341545094036e-11	1.13184817106858e-09
"ABQ71469.1"	471.966347388704	4.93652825014698	0.67339394427402	7.33081770651948	2.28752647555856e-13	2.79657603535972e-11
"ACL96896.1"	2829.01419722391	-4.93488614551374	0.456095698376919	-10.8198480342508	2.77236677448684e-27	2.77197072209049e-24
"ADG97356.1"	2391.88309203784	-4.93007754383038	0.427464798300626	-11.5332948196665	8.96458893200255e-31	1.32090858810707e-27
"ACT93328.1"	1623.62750665531	4.92846878561861	0.542259692090602	9.08876108164637	1.00173980104376e-19	3.84174074931797e-17
"ALJ06391.1"	562.432999014514	-4.92569048951799	0.964556357465643	-5.10669019118817	3.27850610744776e-07	8.72623856168701e-06
"AEH30124.1"	916.107793642926	-4.91163270080134	0.655870018506851	-7.48872880633136	6.95438671324529e-14	9.36033703961611e-12
"AIE61451.1"	192.743409952942	-4.90792840953158	0.753842355409826	-6.51055008293264	7.48760984991843e-11	5.37495193226452e-09
"AEE51150.1"	173.905214283983	-4.89424766601835	0.811886347469862	-6.02824235346565	1.65752371446117e-09	8.70619773171761e-08
"AEY65332.1"	498.279226076686	-4.8828126945379	0.81892652147509	-5.96245519774196	2.48475792731528e-09	1.23120854748883e-07
"AKD53832.1"	215.818950253906	-4.85457312311913	0.786082766531788	-6.17565138151749	6.58912367321281e-10	3.82715988288933e-08
