"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ABO91424.1"	611.319378067385	-2.40448848673527	0.502930514895248	-4.78095564997899	1.74463851522565e-06	0.00106736984361505
"ABD25176.1"	481.562572932169	-2.3555233230811	0.592655303334006	-3.97452500607015	7.05198531277737e-05	0.0145177483073256
"ADI05234.1"	223.355538936805	-2.24130150881597	0.553407694618138	-4.05000062451699	5.12174962614163e-05	0.0127033233294869
"ACT93328.1"	1623.62750665531	-2.15211530193816	0.540536813730252	-3.9814407590232	6.84987945803923e-05	0.0145177483073256
"BAS00923.1"	478.531228983083	-2.13645217341569	0.512643132425887	-4.16752325015211	3.07927113492404e-05	0.00856317309248422
"CAG33918.4"	442.389708439986	-2.10427430504281	0.556622413020311	-3.78043401742435	0.000156555206772925	0.0256554845099131
"CUU41874.1"	459.718824539505	-2.08038717360359	0.521184634183041	-3.9916510141643	6.56148840895757e-05	0.0145177483073256
"ALK09211.1"	479.365902107628	-2.07966310240661	0.518490067867694	-4.01099892030582	6.04623868563996e-05	0.0138715831045295
"ABE49640.1"	246.392202076274	-2.07699610505486	0.482597264806995	-4.30378756059778	1.67902670811438e-05	0.00570682522235766
"AFR05469.1"	274.464662830665	-2.04743493631788	0.469617904914776	-4.35978891539376	1.30187964413209e-05	0.00493639517872102
"ACB76868.1"	540.431469521768	-2.00831186268708	0.470735005405536	-4.26633209688097	1.98712918126126e-05	0.00651281589158379
"AIV33025.1"	715.930440977636	1.9656630136364	0.470014620593564	4.18213163487135	2.88788677435368e-05	0.00828191779007617
"ABA75757.1"	261.363392585301	-1.87202245181977	0.472177093753621	-3.96466172667957	7.35001016901772e-05	0.0146632702871903
"AGJ55179.1"	406.045451104232	-1.81300414079855	0.483931718946432	-3.74640485386169	0.000179386997929258	0.0274372413332801
"AHU89917.1"	360.946121623648	-1.78154180405477	0.497747802039623	-3.57920576797032	0.000344640032652999	0.0437413536635668
"AJY16834.1"	341.037437095231	-1.77605896252599	0.441449573905833	-4.02324312335806	5.74021863637173e-05	0.0135546649219743
"SCF32481.1"	340.137170340901	1.76371523959822	0.457656028184104	3.85380095744904	0.000116298152224507	0.0209268263326334
"ACF79171.1"	542.548509520613	-1.76253314451707	0.43817764981769	-4.02241681028323	5.76040026105477e-05	0.0135546649219743
"ABG64102.1"	316.006166665537	-1.75578236477101	0.423220305485344	-4.1486250588981	3.34478110156962e-05	0.00902795769679541
"ADU10156.1"	332.456916131365	-1.7081152139559	0.377387824163536	-4.52615348081742	6.00669628989063e-06	0.00306241399179591
"ABL69750.1"	400.149086714114	-1.68015965875803	0.439369829071085	-3.82402146799706	0.000131292475577192	0.0227334160070167
"ANB09419.1"	323.969885802982	-1.66359149433941	0.330597481432273	-5.03207552317731	4.85198039317975e-07	0.000494740267424562
"ADU13592.1"	177.258822547969	-1.65675214743875	0.377139369561201	-4.3929440444427	1.11825916636046e-05	0.00446185407377825
"ACS31329.1"	1162.52724494747	-1.60658992447456	0.432938896107934	-3.71089301265744	0.000206529383164261	0.0300844468142606
"AGZ44920.1"	1506.76098063241	-1.52744936240833	0.387012492247428	-3.94677017668926	7.92125258059194e-05	0.0154666670068281
"ADG97357.1"	264.517350362569	-1.45468073849624	0.374531267697913	-3.8840034570079	0.000102750445349651	0.0188588167394749
"ACB34341.1"	1220.74664932178	-1.43462171605876	0.341293771231218	-4.20348051147655	2.62841791865425e-05	0.00778096491596454
"SDT71786.1"	377.650905743889	-1.39699893311071	0.389392994841427	-3.58763242178923	0.000333694268887923	0.0431311592335841
"ACB74628.1"	407.873271254012	-1.38473626027356	0.360158347672567	-3.84479845940561	0.000120651558371047	0.0212926798302134
"AKQ63746.1"	370.242731845894	-1.37987158786924	0.380065990930557	-3.63061052763692	0.000282751586937817	0.0393153229292173
"ABD88359.1"	291.788252680428	1.35368041682338	0.378471008265831	3.57670835350373	0.000347948002336317	0.0437413536635668
"AIJ12155.1"	672.740969334165	-1.35094328801906	0.355570479932729	-3.79936851977884	0.000145065247990033	0.0246530329778617
"AKA06207.1"	785.19124720507	-1.33106257075311	0.321805496272156	-4.13623317865091	3.53053440004988e-05	0.00925706119693079
"AGM06774.1"	420.133058327265	-1.08785729677528	0.278352123807549	-3.90820548409906	9.29842074289115e-05	0.0174146137056147
"ALN86362.1"	387.69479036845	-1.07517302753099	0.242766082058014	-4.42884367707533	9.47396577233413e-06	0.00418667370075727
"AEI11333.1"	1886.42248386846	1.05818631827555	0.294938946932158	3.58781479788411	0.000333461008679966	0.0431311592335841
"AEE46296.1"	744.270852781541	-1.04728537810251	0.241082998635204	-4.34408641020436	1.39856461421757e-05	0.00493639517872102
"AAX62629.2"	625.254058677472	1.03189525900102	0.277850728375176	3.71384759376148	0.00020413175778125	0.0300844468142606
"AAN05325.1"	848.532294762692	0.980599591522695	0.272820432142144	3.59430407694606	0.000325259793818281	0.0431311592335841
"AJT65272.1"	263.324616613549	-0.941516884661243	0.263989845274078	-3.56648902037784	0.000361795960863993	0.0444683064925848
"AKC85744.1"	295.618959152458	-0.872982389189143	0.245562539310241	-3.55503079436	0.000377934822942994	0.0456356298703665
"ACU72743.1"	681.213143718273	-0.828861117889947	0.219124426793669	-3.78260484245517	0.000155195690122961	0.0256554845099131
"ARF70821.1"	202.80005995955	0.687143679097479	0.192730242555443	3.56531320661732	0.000363421922953456	0.0444683064925848
"ABD10536.1"	805.840990906619	0.623288326488145	0.168768419336603	3.69315733914067	0.000221486889916916	0.0317591435744928
