"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"APA12064.1"	584.155080264853	-6.59186789994646	1.13886339719009	-5.78811112571582	7.11823161381974e-09	8.69898234139375e-07
"AEX77884.1"	211.780710528937	-6.5677336754291	0.919890302832861	-7.13969226026554	9.35400997294748e-13	3.65062869863565e-10
"ACL76656.1"	410.866813475387	-6.50678613352309	1.36604903831305	-4.76321563211114	1.90532047225797e-06	9.66520743547719e-05
"CAY48504.1"	984.310115364512	6.49281890182043	1.20936925857265	5.36876463147702	7.92778007175775e-08	6.73082436478324e-06
"AEO64812.1"	975.500850201283	-6.49158555472522	0.948446488209427	-6.84444049867346	7.67753396556513e-12	2.26552791908267e-09
"ADW11818.1"	6202.66223455591	6.48466328257379	0.893566158184692	7.25706006564482	3.95594067383514e-13	1.65037752559981e-10
"ABW29834.1"	599.391994164112	6.47583463197224	0.964012031569939	6.71758693864643	1.84758536662714e-11	4.90871059947866e-09
"ABE48277.1"	762.053310233684	-6.47295816438488	1.34733293396654	-4.80427517297343	1.55313108806287e-06	8.15208523597771e-05
"ABR44241.1"	372.736933098718	6.47218145896272	1.27684071235567	5.06890279761058	4.00115486561988e-07	2.66710590312409e-05
"AKK05637.1"	833.162187095821	6.46621476691841	1.15306750603779	5.60783712407079	2.04870685471373e-08	2.14599825816053e-06
"ADU07106.1"	2846.92484456648	-6.45785348499011	1.07855240527727	-5.98751943196489	2.13065494175442e-09	3.09943482576587e-07
"AGR57123.1"	870.788838474677	-6.4444832677853	0.870022636920545	-7.40725929913228	1.28936210469869e-13	6.23973896947884e-11
"AEA22835.1"	38542.9479085591	-6.43908954126069	1.19059564499207	-5.40829253688692	6.36284354896525e-08	5.59860819470226e-06
"AEI46533.1"	959.2032260381	-6.41341852600487	1.41021681760084	-4.54782445221142	5.42033180096993e-06	0.000236316700158684
"AFM17736.1"	3347.7430927671	-6.39869643807853	1.05136354302346	-6.08609313166543	1.15699157415082e-09	1.80617581417595e-07
"AEI71804.1"	624.143222715009	-6.38106205419419	1.35463374449046	-4.71054414534342	2.47056276848829e-06	0.000121504486400632
"AKK30611.1"	951.78873883926	-6.37249761952163	1.28189795980627	-4.97114264889282	6.65594531507979e-07	4.0584741227298e-05
"ABS67196.1"	2904.9635056622	-6.33353759896834	0.963469341578166	-6.5736783991424	4.90871958498871e-11	1.16447340978404e-08
"ACX75582.1"	759.442337086817	-6.32326195602975	1.4422496616343	-4.38430469026042	1.16356821730789e-05	0.000444075839196206
"ADY53181.1"	403.087096747078	-6.3047227613461	1.10309389570434	-5.7154905723782	1.0938798604431e-08	1.24265779263576e-06
"ACA15609.1"	6082.60360064182	-6.27326293425638	0.807227479946102	-7.77136939723019	7.76421072454591e-15	4.58220992443506e-12
"AQS64248.1"	617.866355235873	-6.17504979943057	1.16103998110411	-5.31855052360758	1.04597176427323e-07	8.46467517729747e-06
"ADT70315.1"	331.06308505506	6.17086767570689	1.12854336305021	5.46799341323346	4.55158792124983e-08	4.25230783515375e-06
"ADW21705.1"	2677.00390204579	-6.15341399092221	0.665482875379037	-9.24653994652744	2.31877317049806e-20	3.30043261214951e-17
"AKH81615.1"	12262.9748324976	-6.1530823603737	0.784834556607254	-7.83997379902937	4.50640449602524e-15	2.79593511770058e-12
"ALA68251.1"	267.662883521843	6.14965032304968	0.960204197343496	6.40452347538504	1.50839745255347e-10	3.11954642388345e-08
"AGJ81161.1"	2307.40844464249	-6.14418492415786	0.561081513752189	-10.9506101583513	6.60015129970646e-28	3.46161720530811e-24
"ADL44886.1"	2882.33338676909	-6.12827976208258	1.0760233038275	-5.69530394024352	1.23152332142873e-08	1.37323363173322e-06
"AIQ31859.1"	2763.91332553729	-6.12250450786742	0.75738483262955	-8.08374322286178	6.28085058523653e-16	4.90250779390221e-13
"AGP40336.1"	9096.0309542283	-6.11834032067434	1.31928266936015	-4.63762653961167	3.52432844852638e-06	0.000163681718750466
