"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SDU35040.1",1098.6917144137,-2.68985096004197,0.710313414001656,-3.7868508562837,0.000152568612368278,0.0329887244076299
"APK51035.1",322.29634362824,-2.68672595105591,0.657620489437198,-4.08552652207545,4.39769765308534e-05,0.0158531189947024
"AMO04966.1",756.265694549079,-2.6185652994145,0.590697517302762,-4.43300542614665,9.29285263629535e-06,0.0084121884864684
"AGM09002.1",858.601622135493,-2.6153470504641,0.585840481039143,-4.46426482141537,8.0344142711033e-06,0.0084121884864684
"ABR44810.1",416.795962956327,-2.59515222408287,0.606275093776596,-4.28048628538771,1.86485379900727e-05,0.0100805708135226
"ADU15260.1",3462.76309441851,-2.53076810769625,0.687847686698627,-3.67925655146541,0.000233914864649081,0.0429432383591615
"ABO57793.1",1334.65947908154,-2.51557227006419,0.667863661551255,-3.76659551175645,0.000165488791128682,0.0342597008017463
"APE48627.1",328.957320951229,-2.51147465095702,0.645884163406516,-3.88842890606115,0.000100895214595862,0.0265327145410199
"AHV98773.1",3361.31688743823,2.50985106590838,0.681526330669485,3.68269126659108,0.000230784593515277,0.0429432383591615
"AGJ58442.1",4701.38265084218,-2.48127943006899,0.570010801328199,-4.35303931835552,1.34263059057093e-05,0.00983332088819291
"ADW02300.1",4695.00285706997,-2.44166413661261,0.565910606884943,-4.31457567132866,1.59909753728711e-05,0.00983332088819291
"ABO91424.1",1430.51726603962,-2.4028275261413,0.556951984932529,-4.31424537688359,1.601489930819e-05,0.00983332088819291
"ABD25176.1",1081.30843805002,-2.34879174605035,0.633184581351769,-3.70948980001373,0.000207677323347146,0.0396215756111319
"AIG77294.1",410.074109190878,-2.07650518544177,0.509083717702131,-4.07890708980943,4.52479143971411e-05,0.0158531189947024
"AFR05469.1",561.319907626106,-2.04494660029941,0.537850887393144,-3.80206977106769,0.000143492302281376,0.0317345020718458
"AEB11328.1",1853.83653629329,2.02821851652123,0.47182170344912,4.29869694779726,1.71805195374388e-05,0.00983332088819291
"AAY36829.1",260.331798194202,2.0034392720908,0.482837421907542,4.14930405389009,3.33487610383282e-05,0.0147492474955879
"AAW30398.1",3977.32580147332,-1.90302197983625,0.471064309898938,-4.03983477382211,5.348886951733e-05,0.0167886032388265
"ADU10156.1",599.658605806404,-1.70782217718494,0.466678462285518,-3.65952645172658,0.000252681760613633,0.0440198009886002
"ANB09419.1",756.004400069334,-1.65964263265258,0.404803648188835,-4.09987073999486,4.1338095865368e-05,0.0158531189947024
"ADU13592.1",272.362031923666,-1.65251093576311,0.429602246861658,-3.84660682721071,0.000119764925189547,0.0289488937441897
"ADD78030.1",841.436305783884,-1.63074694598871,0.352502001058532,-4.62620620901931,3.72424516505637e-06,0.00688849519571522
"CBQ70546.1",3030.6972697587,-1.59773620970807,0.388846181802754,-4.10891577307178,3.9752101269054e-05,0.0158531189947024
